,s,ns,cM,cI,DC,RPM,VI,ED,ER
0,1651608966,734769348,2.75,0.17,-0.078,-6259.0,11.9,0.1582,0.0013
0,1651608966,794482061,3.26,0.2,-0.077,-6063.0,11.9,0.1582,0.0013
0,1651608966,855082209,3.75,0.23,-0.075,-5911.0,11.8,0.1583,0.0013
0,1651608966,931601669,3.11,0.18,-0.073,-5735.0,11.8,0.1583,0.0013
0,1651608966,990294656,3.63,0.22,-0.072,-5639.0,11.8,0.1583,0.0013
0,1651608967,35274346,3.98,0.24,-0.071,-5587.0,11.8,0.1584,0.0013
0,1651608967,109431182,4.32,0.26,-0.071,-5492.0,11.9,0.1584,0.0013
0,1651608967,174293338,4.57,0.28,-0.073,-5436.0,11.9,0.1585,0.0013
0,1651608967,249514893,3.73,0.22,-0.07,-5396.0,11.8,0.1586,0.0013
0,1651608967,314272887,3.93,0.23,-0.069,-5376.0,11.8,0.1586,0.0013
0,1651608967,371420255,3.67,0.21,-0.071,-5365.0,11.9,0.1587,0.0013
0,1651608967,430265692,2.82,0.16,-0.069,-5377.0,11.9,0.1587,0.0013
0,1651608967,494659714,4.25,0.25,-0.07,-5359.0,11.9,0.1587,0.0013
0,1651608967,549447243,17.41,2.23,-0.068,-5983.0,11.8,0.159,0.0013
0,1651608967,634915107,17.27,2.06,-0.129,-6379.0,11.9,0.1593,0.0013
0,1651608967,690058864,1.49,0.08,-0.07,-6464.0,11.9,0.1594,0.0013
0,1651608967,755919241,18.62,2.38,-0.198,-6735.0,11.9,0.1596,0.0013
0,1651608967,810701682,13.69,1.88,-0.184,-7114.0,11.8,0.1598,0.0013
0,1651608967,874480815,6.64,0.55,-0.089,-7513.0,11.9,0.16,0.0013
0,1651608967,935107140,2.18,0.14,-0.07,-7899.0,11.8,0.1601,0.0013
0,1651608967,994470921,14.99,2.03,-0.117,-8670.0,11.8,0.1604,0.0013
0,1651608968,54461397,5.38,0.63,-0.093,-9064.0,11.9,0.1607,0.0013
0,1651608968,114429153,14.01,2.59,-0.152,-11466.0,11.8,0.1618,0.0013
0,1651608968,190054745,4.03,0.45,-0.133,-11009.0,11.9,0.162,0.0013
0,1651608968,237510242,1.98,0.16,-0.122,-10827.0,11.9,0.162,0.0013
0,1651608968,295798137,0.71,0.03,-0.128,-10753.0,11.9,0.162,0.0013
0,1651608968,329310317,0.12,0.02,-0.126,-10637.0,11.9,0.162,0.0013
0,1651608968,389776255,-0.28,0.0,-0.116,-10232.0,11.9,0.162,0.0013
0,1651608968,456196031,0.47,0.01,-0.109,-9849.0,11.9,0.162,0.0013
0,1651608968,490296987,1.5,0.1,-0.106,-9440.0,11.8,0.162,0.0013
0,1651608968,549351579,-0.7,-0.03,-0.107,-8987.0,11.8,0.162,0.0013
0,1651608968,595218384,0.86,0.03,-0.095,-8810.0,11.9,0.162,0.0013
0,1651608968,650115066,-0.55,-0.02,-0.087,-7937.0,11.8,0.162,0.0013
0,1651608968,694462331,-0.14,0.0,-0.094,-7854.0,11.8,0.162,0.0013
0,1651608968,750149744,4.08,0.59,-0.169,-7418.0,11.7,0.162,0.0013
0,1651608968,790209849,4.8,0.37,-0.104,-7827.0,11.8,0.1622,0.0013
0,1651608968,850414504,5.73,0.49,-0.088,-7671.0,11.8,0.1625,0.0013
0,1651608968,917773780,1.48,0.06,-0.078,-7010.0,11.9,0.1625,0.0013
0,1651608968,955267644,-0.62,-0.02,-0.083,-6832.0,11.9,0.1625,0.0013
0,1651608968,992515937,0.44,0.01,-0.088,-7002.0,11.8,0.1625,0.0013
0,1651608969,49833834,4.98,0.55,-0.162,-6702.0,11.8,0.1625,0.0013
0,1651608969,114242352,8.22,0.65,-0.108,-7307.0,11.8,0.1628,0.0013
0,1651608969,149346201,5.28,0.39,-0.092,-7095.0,11.9,0.1628,0.0013
0,1651608969,214513257,3.18,0.21,-0.086,-6771.0,11.8,0.1629,0.0013
0,1651608969,254906166,0.84,0.02,-0.062,-6482.0,11.8,0.1629,0.0013
0,1651608969,314711136,-0.27,-0.01,-0.093,-6377.0,11.9,0.1629,0.0013
0,1651608969,354759177,45.72,11.58,-0.362,-8296.0,11.7,0.1635,0.0013
0,1651608969,410139802,45.97,11.35,-0.355,-12014.0,11.7,0.1649,0.0013
0,1651608969,454602876,31.51,7.66,-0.243,-14742.0,11.8,0.1663,0.0013
0,1651608969,510228784,14.67,2.63,-0.161,-14842.0,11.8,0.1668,0.0013
0,1651608969,562042514,5.1,0.57,-0.121,-13325.0,11.8,0.1668,0.0013
0,1651608969,609309977,-0.5,-0.05,-0.148,-12194.0,11.8,0.1668,0.0014
0,1651608969,655141517,-6.65,-0.56,-0.098,-11449.0,11.8,0.1668,0.0014
0,1651608969,714372592,-11.6,-0.82,-0.076,-10392.0,11.9,0.1668,0.0016
0,1651608969,782634632,-21.08,-0.34,0.0,-8334.0,11.8,0.1668,0.0017
0,1651608969,814420581,-14.72,0.0,0.0,-6611.0,11.8,0.1668,0.0017
0,1651608969,875397791,-16.77,0.0,0.0,-4249.0,11.8,0.1668,0.0017
0,1651608969,910386534,-11.78,0.0,0.0,-3093.0,11.9,0.1668,0.0017
0,1651608969,977767122,1.42,0.0,0.0,-1825.0,11.8,0.1668,0.0017
0,1651608970,32454842,-0.62,0.0,0.0,-1121.0,11.9,0.1668,0.0017
0,1651608970,70187525,0.66,0.0,0.0,-812.0,11.9,0.1668,0.0017
0,1651608970,135356501,0.62,0.0,0.0,-504.0,11.8,0.1668,0.0017
0,1651608970,175106650,0.63,0.0,0.0,-380.0,11.8,0.1668,0.0017
0,1651608970,231225204,0.19,0.0,0.0,-288.0,11.9,0.1668,0.0017
0,1651608970,314090634,8.92,0.37,-0.069,-2379.0,11.9,0.1675,0.0017
0,1651608970,352629887,20.84,1.3,-0.084,-2665.0,11.9,0.1676,0.0017
0,1651608970,409455843,14.4,1.09,-0.043,-3268.0,11.8,0.1679,0.0017
0,1651608970,450302454,4.88,0.29,-0.092,-3400.0,11.8,0.168,0.0017
0,1651608970,515202178,4.48,0.28,-0.046,-4257.0,11.9,0.1683,0.0017
0,1651608970,560028809,32.4,6.66,-0.119,-6398.0,11.9,0.169,0.0017
0,1651608970,609534605,3.58,0.27,-0.104,-6675.0,11.8,0.1692,0.0017
0,1651608970,669356408,0.96,0.03,-0.068,-6736.0,11.9,0.1692,0.0017
0,1651608970,710305548,1.95,0.16,-0.095,-7360.0,11.9,0.1693,0.0017
0,1651608970,770551644,9.92,1.08,-0.088,-7624.0,11.9,0.1695,0.0017
0,1651608970,834832832,1.44,0.06,-0.062,-7350.0,11.8,0.1696,0.0017
0,1651608970,874618022,4.79,0.49,-0.079,-8062.0,11.8,0.1698,0.0017
0,1651608970,929841237,7.71,0.9,-0.141,-7347.0,11.8,0.1699,0.0017
0,1651608970,974507386,1.33,0.09,-0.097,-7932.0,11.8,0.1699,0.0017
0,1651608971,34599719,3.07,0.23,-0.089,-7769.0,11.9,0.17,0.0017
0,1651608971,96194377,1.33,0.06,-0.073,-8090.0,11.8,0.1701,0.0017
0,1651608971,132093596,1.63,0.08,-0.07,-7430.0,11.8,0.1701,0.0017
0,1651608971,189353253,0.98,0.04,-0.091,-7406.0,11.9,0.1701,0.0017
0,1651608971,234663506,-0.42,-0.01,-0.082,-7176.0,11.9,0.1701,0.0017
0,1651608971,291572438,7.06,0.87,-0.126,-7684.0,11.8,0.1702,0.0017
0,1651608971,335101613,28.98,4.55,-0.177,-8346.0,11.8,0.1706,0.0017
0,1651608971,394445297,24.21,4.89,-0.13,-10634.0,11.9,0.1719,0.0017
0,1651608971,458658868,5.94,0.65,-0.116,-10489.0,11.9,0.1721,0.0017
0,1651608971,494347716,4.27,0.42,-0.118,-10226.0,11.8,0.1722,0.0017
0,1651608971,534390157,2.21,0.17,-0.112,-9945.0,11.8,0.1722,0.0017
0,1651608971,594559900,2.61,0.43,-0.193,-9960.0,11.8,0.1722,0.0017
0,1651608971,631605406,3.66,0.41,-0.098,-10686.0,11.8,0.1724,0.0017
0,1651608971,695003159,10.59,1.27,-0.157,-10367.0,11.8,0.1727,0.0017
0,1651608971,754728672,3.77,0.36,-0.113,-10109.0,11.9,0.1728,0.0017
0,1651608971,796225916,1.87,0.14,-0.114,-9802.0,11.9,0.1728,0.0017
0,1651608971,859878680,11.21,1.95,-0.218,-10037.0,11.8,0.173,0.0017
0,1651608971,917336195,4.27,0.41,-0.104,-10167.0,11.8,0.1732,0.0017
0,1651608971,954460454,14.37,2.54,-0.183,-10540.0,11.9,0.1734,0.0017
0,1651608972,14766519,16.87,3.13,-0.164,-10985.0,11.8,0.1737,0.0017
0,1651608972,55729164,0.83,0.03,-0.08,-10021.0,11.8,0.1737,0.0017
0,1651608972,110348082,1.25,0.09,-0.124,-10202.0,11.9,0.1737,0.0017
0,1651608972,174732568,-0.25,-0.01,-0.123,-10022.0,11.9,0.1737,0.0017
0,1651608972,214817377,1.24,0.08,-0.112,-10007.0,11.8,0.1738,0.0017
0,1651608972,273725728,0.25,0.01,-0.11,-9556.0,11.9,0.1738,0.0017
0,1651608972,311332265,5.15,0.63,-0.127,-9456.0,11.8,0.1738,0.0017
0,1651608972,374703553,11.84,1.78,-0.197,-9404.0,11.9,0.1739,0.0017
0,1651608972,410364817,15.34,2.19,-0.187,-9640.0,11.8,0.1741,0.0017
0,1651608972,474534196,2.6,0.19,-0.095,-8993.0,11.9,0.1742,0.0017
0,1651608972,534969702,25.43,4.9,-0.304,-10249.0,11.7,0.1749,0.0017
0,1651608972,574835661,2.76,0.28,-0.143,-11317.0,11.9,0.1754,0.0017
0,1651608972,630231454,15.43,2.62,-0.161,-11810.0,11.8,0.1758,0.0017
0,1651608972,675756494,4.03,0.49,-0.12,-11879.0,11.8,0.176,0.0017
0,1651608972,712243977,8.88,1.42,-0.153,-12122.0,11.9,0.1762,0.0017
0,1651608972,781558830,10.61,2.1,-0.249,-11677.0,11.8,0.1763,0.0017
0,1651608972,835216744,22.12,4.68,-0.278,-12827.0,11.6,0.1768,0.0017
0,1651608972,890020177,24.28,5.47,-0.195,-14693.0,11.9,0.1781,0.0017
0,1651608972,934494996,22.66,5.26,-0.236,-15078.0,11.8,0.1785,0.0017
0,1651608972,975069636,11.53,1.93,-0.193,-14764.0,11.8,0.1787,0.0017
0,1651608973,35023216,14.43,3.02,-0.225,-15120.0,11.9,0.179,0.0017
0,1651608973,96487503,24.03,5.97,-0.222,-16206.0,11.8,0.1794,0.0017
0,1651608973,130452841,30.86,8.77,-0.227,-17185.0,11.9,0.1804,0.0017
0,1651608973,189419784,9.84,1.94,-0.244,-17467.0,11.7,0.1809,0.0017
0,1651608973,238772971,7.85,1.47,-0.219,-17383.0,11.9,0.1811,0.0017
0,1651608973,295350251,6.16,1.12,-0.212,-17167.0,11.9,0.1813,0.0017
0,1651608973,350576953,6.44,1.16,-0.21,-16998.0,11.8,0.1815,0.0017
0,1651608973,390054779,4.0,0.68,-0.206,-16899.0,11.8,0.1816,0.0017
0,1651608973,435256391,1.49,0.17,-0.177,-16560.0,11.8,0.1817,0.0017
0,1651608973,494989104,1.22,0.12,-0.19,-15908.0,11.8,0.1817,0.0017
0,1651608973,530026264,4.6,0.82,-0.22,-16486.0,11.9,0.1819,0.0017
0,1651608973,591725082,20.89,4.66,-0.288,-16560.0,11.6,0.1826,0.0017
0,1651608973,634984653,11.78,2.14,-0.21,-16452.0,11.8,0.183,0.0017
0,1651608973,694509331,5.79,1.28,-0.275,-16034.0,11.7,0.1831,0.0017
0,1651608973,754475264,14.1,2.65,-0.217,-16563.0,11.9,0.1836,0.0017
0,1651608973,794799404,3.89,0.62,-0.165,-16820.0,11.8,0.1838,0.0017
0,1651608973,850520609,1.32,0.14,-0.194,-16142.0,11.9,0.184,0.0017
0,1651608973,910360492,-0.85,-0.05,-0.194,-15874.0,11.8,0.184,0.0017
0,1651608973,949650059,1.92,0.23,-0.185,-15628.0,11.8,0.184,0.0017
0,1651608974,10122141,1.63,0.19,-0.181,-15233.0,11.8,0.1841,0.0017
0,1651608974,54668001,3.69,0.55,-0.18,-15000.0,11.8,0.1841,0.0017
0,1651608974,89550279,7.14,1.48,-0.267,-14824.0,11.7,0.1842,0.0017
0,1651608974,154791863,18.85,3.61,-0.206,-15794.0,11.8,0.185,0.0017
0,1651608974,189736222,6.82,1.15,-0.178,-15552.0,11.9,0.1852,0.0017
0,1651608974,255732697,11.82,2.13,-0.225,-14880.0,11.9,0.1855,0.0017
0,1651608974,299913111,1.8,0.23,-0.17,-15019.0,11.9,0.1856,0.0017
0,1651608974,350258214,4.84,0.93,-0.186,-15822.0,11.8,0.1859,0.0017
0,1651608974,414356232,17.58,3.88,-0.255,-15487.0,11.9,0.1862,0.0017
0,1651608974,449951639,12.24,2.18,-0.216,-15424.0,11.8,0.1864,0.0017
0,1651608974,518407634,11.07,2.08,-0.236,-16012.0,11.8,0.1871,0.0017
0,1651608974,574145543,3.63,0.64,-0.187,-16403.0,11.8,0.1875,0.0017
0,1651608974,615316543,5.16,0.91,-0.169,-16521.0,11.9,0.1879,0.0017
0,1651608974,654597246,17.04,4.14,-0.251,-16927.0,11.8,0.1882,0.0017
0,1651608974,709292133,6.9,1.4,-0.225,-17154.0,11.8,0.1886,0.0017
0,1651608974,774819674,1.74,0.21,-0.19,-16541.0,11.9,0.1888,0.0017
0,1651608974,814548542,2.41,0.32,-0.181,-16097.0,11.9,0.1889,0.0017
0,1651608974,855104686,2.87,0.54,-0.215,-17219.0,11.8,0.1891,0.0017
0,1651608974,915999366,14.42,3.45,-0.213,-17305.0,11.9,0.1895,0.0017
0,1651608974,950136322,46.12,15.45,-0.412,-18571.0,11.6,0.1905,0.0017
0,1651608975,9539847,5.81,1.21,-0.217,-19597.0,11.8,0.1918,0.0017
0,1651608975,69846680,6.42,1.31,-0.229,-19439.0,11.9,0.1922,0.0017
0,1651608975,114468476,6.13,1.25,-0.246,-19232.0,11.8,0.1923,0.0017
0,1651608975,154502437,8.48,1.76,-0.238,-19161.0,11.8,0.1925,0.0017
0,1651608975,214798933,4.4,0.84,-0.241,-18765.0,11.8,0.1928,0.0017
0,1651608975,271770427,10.72,2.27,-0.263,-18184.0,11.8,0.193,0.0017
0,1651608975,310195951,1.83,0.27,-0.211,-18320.0,11.8,0.1932,0.0017
0,1651608975,354553936,3.86,0.64,-0.204,-17859.0,11.8,0.1933,0.0017
0,1651608975,416230610,2.19,0.33,-0.205,-17376.0,11.9,0.1933,0.0017
0,1651608975,470200208,7.73,1.74,-0.248,-18247.0,11.8,0.1936,0.0017
0,1651608975,514463280,26.97,6.99,-0.231,-18318.0,11.8,0.1942,0.0017
0,1651608975,569669374,3.64,0.58,-0.184,-17621.0,11.9,0.1946,0.0017
0,1651608975,612678510,5.8,1.18,-0.188,-18120.0,11.8,0.195,0.0017
0,1651608975,674534706,2.03,0.32,-0.201,-17626.0,11.9,0.1953,0.0017
0,1651608975,716296274,3.13,0.53,-0.214,-17368.0,11.9,0.1954,0.0017
0,1651608975,750208203,4.72,0.83,-0.208,-17193.0,11.9,0.1955,0.0017
0,1651608975,814875860,3.47,0.57,-0.203,-16943.0,11.8,0.1956,0.0017
0,1651608975,850287745,3.84,0.66,-0.207,-16788.0,11.9,0.1957,0.0017
0,1651608975,909343841,1.83,0.3,-0.198,-16233.0,11.8,0.1957,0.0017
0,1651608975,977666330,8.99,1.67,-0.243,-16510.0,11.7,0.1961,0.0017
0,1651608976,9640058,6.35,1.11,-0.216,-16409.0,11.8,0.1963,0.0017
0,1651608976,49639298,7.61,1.32,-0.202,-16199.0,11.9,0.1965,0.0017
0,1651608976,114836018,19.51,4.41,-0.2,-16819.0,11.7,0.1972,0.0017
0,1651608976,149433268,8.28,1.55,-0.219,-17109.0,11.8,0.1978,0.0017
0,1651608976,209472417,23.54,6.44,-0.361,-17519.0,11.7,0.1983,0.0017
0,1651608976,255016722,16.73,3.6,-0.252,-17879.0,11.8,0.1988,0.0017
0,1651608976,294428787,8.02,1.58,-0.239,-17867.0,11.8,0.199,0.0017
0,1651608976,350369002,4.42,0.79,-0.191,-18235.0,11.8,0.1995,0.0017
0,1651608976,409940721,9.66,1.89,-0.223,-18071.0,11.9,0.1998,0.0017
0,1651608976,452020309,5.17,0.94,-0.213,-17906.0,11.9,0.1999,0.0017
0,1651608976,518854394,2.33,0.34,-0.203,-17711.0,11.7,0.2001,0.0017
0,1651608976,549771949,3.17,0.51,-0.205,-17525.0,11.9,0.2002,0.0017
0,1651608976,612599774,4.46,0.78,-0.208,-17353.0,11.9,0.2004,0.0017
0,1651608976,649750369,28.17,8.98,-0.289,-19266.0,11.8,0.2012,0.0017
0,1651608976,710491127,15.45,3.46,-0.241,-19151.0,11.8,0.202,0.0017
0,1651608976,769594840,-2.88,-0.46,-0.21,-17545.0,11.9,0.2021,0.0017
0,1651608976,810494828,1.37,0.16,-0.207,-17695.0,11.8,0.2021,0.0018
0,1651608976,855022480,-0.32,-0.02,-0.207,-17467.0,11.8,0.2021,0.0018
0,1651608976,911250411,0.83,0.08,-0.196,-16942.0,11.8,0.2022,0.0018
0,1651608976,949725152,3.92,0.64,-0.195,-16617.0,11.8,0.2022,0.0018
0,1651608977,14460938,4.12,0.67,-0.195,-16185.0,11.8,0.2024,0.0018
0,1651608977,54630100,3.73,0.6,-0.193,-15997.0,11.9,0.2024,0.0018
0,1651608977,111147508,7.8,1.35,-0.207,-16396.0,11.8,0.2028,0.0018
0,1651608977,155803129,13.7,2.7,-0.259,-16765.0,11.8,0.2036,0.0018
0,1651608977,215230814,9.98,2.02,-0.187,-17050.0,11.8,0.204,0.0018
0,1651608977,254959171,9.0,1.63,-0.218,-16415.0,11.9,0.2042,0.0018
0,1651608977,309956846,2.11,0.29,-0.197,-16215.0,11.9,0.2043,0.0018
0,1651608977,354938583,2.44,0.37,-0.199,-16112.0,11.9,0.2044,0.0018
0,1651608977,414542367,16.16,4.06,-0.291,-16257.0,11.9,0.2045,0.0018
0,1651608977,454814219,8.03,1.44,-0.228,-16708.0,11.8,0.2048,0.0018
0,1651608977,510036921,3.71,0.57,-0.175,-16450.0,11.9,0.2052,0.0018
0,1651608977,550689322,6.2,0.95,-0.195,-15513.0,11.8,0.2052,0.0018
0,1651608977,612587631,2.99,0.45,-0.184,-16195.0,11.8,0.2055,0.0018
0,1651608977,669607893,1.21,0.1,-0.149,-15309.0,11.8,0.2057,0.0018
0,1651608977,715226406,-5.16,-0.73,-0.152,-14887.0,11.9,0.2057,0.0018
0,1651608977,775670009,-14.2,-1.34,-0.103,-13540.0,11.9,0.2057,0.0021
0,1651608977,815415966,-16.61,-1.2,-0.075,-12262.0,11.9,0.2057,0.0022
0,1651608977,869770177,-31.2,-0.01,0.0,-9478.0,11.8,0.2057,0.0024
0,1651608977,909628903,-7.68,0.0,0.0,-6883.0,11.9,0.2057,0.0024
0,1651608977,977069269,-4.04,0.0,0.0,-4133.0,11.9,0.2057,0.0024
0,1651608978,31326551,-3.9,0.36,-0.077,-2986.0,11.8,0.2057,0.0024
0,1651608978,74684875,59.86,4.43,-0.086,-2093.0,11.8,0.2061,0.0024
0,1651608978,134611798,59.94,4.42,-0.084,-1272.0,11.8,0.207,0.0024
0,1651608978,169771392,56.31,3.96,-0.015,-930.0,11.8,0.2076,0.0024
0,1651608978,235967741,0.09,0.0,0.003,-471.0,11.9,0.2077,0.0024
0,1651608978,275333309,59.93,4.47,-0.086,-414.0,11.8,0.208,0.0024
0,1651608978,334762882,59.93,4.41,-0.087,-340.0,11.9,0.2089,0.0024
0,1651608978,376166685,60.17,4.57,-0.086,-376.0,11.8,0.2095,0.0024
0,1651608978,430007097,59.9,4.41,-0.086,-319.0,11.8,0.2104,0.0024
0,1651608978,469830623,59.93,4.46,-0.087,-314.0,11.8,0.211,0.0024
0,1651608978,530062639,60.06,4.42,-0.084,-265.0,11.9,0.2119,0.0024
0,1651608978,574643571,60.02,4.52,-0.087,-291.0,11.8,0.2125,0.0024
0,1651608978,630504329,60.13,4.41,-0.085,-289.0,11.8,0.2133,0.0024
0,1651608978,674789001,60.06,4.46,-0.086,-284.0,11.8,0.2139,0.0024
0,1651608978,745091004,59.97,4.43,-0.085,-262.0,11.8,0.2148,0.0024
0,1651608978,790026373,59.94,4.48,-0.085,-369.0,11.8,0.2157,0.0024
0,1651608978,850488471,59.99,4.5,-0.089,-601.0,11.8,0.2165,0.0024
0,1651608978,890124219,59.81,4.68,-0.1,-812.0,11.8,0.2172,0.0024
0,1651608978,930907821,60.39,4.59,-0.084,-932.0,11.7,0.2179,0.0024
0,1651608978,972069477,60.11,4.5,-0.089,-1010.0,11.8,0.2185,0.0024
0,1651608979,34950007,42.93,2.59,-0.057,-958.0,11.9,0.219,0.0024
0,1651608979,94488797,60.21,4.49,-0.087,-986.0,11.7,0.2197,0.0024
0,1651608979,134881803,55.98,3.98,-0.093,-1037.0,11.8,0.2202,0.0024
0,1651608979,194508723,55.97,4.0,-0.086,-1078.0,11.8,0.2211,0.0024
0,1651608979,251604153,60.09,4.51,-0.085,-1117.0,11.8,0.222,0.0024
0,1651608979,295888922,60.11,4.62,-0.095,-1135.0,11.8,0.2226,0.0024
0,1651608979,355564258,60.14,4.59,-0.086,-1147.0,11.8,0.2235,0.0024
0,1651608979,390166468,33.29,6.72,-0.132,-4317.0,11.9,0.2245,0.0024
0,1651608979,449529928,37.71,5.48,-0.134,-5404.0,11.9,0.225,0.0024
0,1651608979,495080057,27.57,3.67,-0.161,-6362.0,11.8,0.2255,0.0024
0,1651608979,551597880,31.27,6.29,-0.155,-9234.0,11.8,0.2268,0.0024
0,1651608979,615833756,17.82,2.87,-0.251,-10225.0,11.7,0.2275,0.0024
0,1651608979,650924868,19.0,3.3,-0.207,-11373.0,11.8,0.228,0.0024
0,1651608979,714577056,2.58,0.29,-0.13,-11657.0,11.8,0.2283,0.0024
0,1651608979,749780714,2.23,0.27,-0.146,-12051.0,11.8,0.2285,0.0024
0,1651608979,812034516,5.03,0.67,-0.143,-12346.0,11.9,0.2286,0.0024
0,1651608979,851383316,11.82,1.8,-0.183,-11975.0,11.8,0.2288,0.0024
0,1651608979,909487624,-3.6,-0.32,-0.086,-11694.0,11.9,0.2288,0.0024
0,1651608979,950350044,-10.2,-0.94,-0.101,-10945.0,11.9,0.2288,0.0025
0,1651608980,14585759,-14.05,-0.93,-0.072,-10147.0,11.9,0.2288,0.0027
0,1651608980,75228244,-24.04,-0.36,0.0,-8517.0,11.9,0.2288,0.0028
0,1651608980,117005620,-18.77,0.0,0.0,-6456.0,11.9,0.2288,0.0028
0,1651608980,154965825,-16.57,0.0,0.0,-4783.0,11.9,0.2288,0.0028
0,1651608980,214614633,46.33,9.24,-0.356,-5034.0,11.6,0.2292,0.0028
0,1651608980,275259774,19.75,5.4,-0.277,-13855.0,11.8,0.2319,0.0028
0,1651608980,315934799,24.71,6.32,-0.249,-15610.0,11.8,0.2333,0.0028
0,1651608980,370091600,5.85,0.7,-0.093,-15089.0,11.9,0.234,0.0028
0,1651608980,415003352,2.5,0.18,-0.079,-12456.0,11.9,0.2341,0.0028
0,1651608980,469819777,12.47,1.76,-0.157,-11518.0,11.8,0.2343,0.0028
0,1651608980,510250191,12.13,1.65,-0.101,-11214.0,11.8,0.2347,0.0028
0,1651608980,572268214,-1.09,-0.11,-0.132,-9843.0,11.8,0.2347,0.0028
0,1651608980,609628988,1.01,0.05,-0.106,-9760.0,11.8,0.2347,0.0028
0,1651608980,672147818,15.53,2.46,-0.116,-11156.0,11.9,0.2353,0.0028
0,1651608980,732023284,13.32,1.75,-0.15,-11295.0,11.9,0.2358,0.0028
0,1651608980,775275463,3.14,0.32,-0.133,-10997.0,11.9,0.2358,0.0028
0,1651608980,838358524,0.25,0.01,-0.126,-10598.0,11.9,0.2359,0.0028
0,1651608980,874557363,0.86,0.03,-0.121,-10521.0,11.8,0.2359,0.0028
0,1651608980,935167495,-0.44,-0.01,-0.128,-10369.0,11.8,0.2359,0.0028
0,1651608980,975083822,2.13,0.19,-0.123,-10189.0,11.8,0.2359,0.0029
0,1651608981,38467719,1.08,0.05,-0.107,-9853.0,11.8,0.236,0.0029
0,1651608981,89533631,-0.11,0.0,-0.105,-9297.0,11.8,0.236,0.0029
0,1651608981,135027695,1.96,0.39,-0.179,-8976.0,11.8,0.236,0.0029
0,1651608981,174600690,3.31,0.33,-0.109,-9590.0,11.8,0.2361,0.0029
0,1651608981,233077003,9.01,0.82,-0.106,-8684.0,11.9,0.2363,0.0029
0,1651608981,289830253,-0.08,-0.01,-0.098,-8141.0,11.9,0.2363,0.0029
0,1651608981,330833410,0.81,0.03,-0.095,-8188.0,11.8,0.2363,0.0029
0,1651608981,389505534,-0.04,0.0,-0.088,-7846.0,11.8,0.2363,0.0029
0,1651608981,430158319,0.01,0.0,-0.084,-7600.0,11.9,0.2363,0.0029
0,1651608981,495790564,-0.24,0.0,-0.082,-7217.0,11.8,0.2363,0.0029
0,1651608981,531685207,1.12,0.05,-0.079,-6944.0,11.9,0.2363,0.0029
0,1651608981,596691045,2.21,0.12,-0.073,-6382.0,11.9,0.2363,0.0029
0,1651608981,629990070,1.02,0.05,-0.069,-6069.0,11.8,0.2363,0.0029
0,1651608981,670369283,1.68,0.08,-0.067,-5806.0,11.8,0.2363,0.0029
0,1651608981,734548454,0.28,0.0,-0.06,-5506.0,11.9,0.2363,0.0029
0,1651608981,790320572,2.01,0.09,-0.058,-5205.0,11.8,0.2363,0.0029
0,1651608981,852785289,17.67,2.39,-0.18,-6720.0,11.7,0.2369,0.0029
0,1651608981,896625987,7.53,0.92,-0.088,-8501.0,11.9,0.2377,0.0029
0,1651608981,951678287,31.78,6.03,-0.155,-9873.0,11.8,0.2385,0.0029
0,1651608981,991519541,8.16,1.05,-0.115,-9937.0,11.8,0.2387,0.0029
0,1651608982,49795436,6.98,0.81,-0.127,-10034.0,11.8,0.2389,0.0029
0,1651608982,110062492,5.28,0.58,-0.128,-10115.0,11.8,0.239,0.0029
0,1651608982,150205702,3.63,0.38,-0.128,-10132.0,11.8,0.2391,0.0029
0,1651608982,194763881,6.88,0.78,-0.136,-10034.0,11.8,0.2391,0.0029
0,1651608982,249569010,1.09,0.06,-0.122,-10124.0,11.9,0.2392,0.0029
0,1651608982,309329308,1.15,0.07,-0.125,-10145.0,11.8,0.2392,0.0029
0,1651608982,353638364,0.18,0.0,-0.125,-10185.0,11.9,0.2392,0.0029
0,1651608982,415044123,2.94,0.3,-0.125,-10157.0,11.8,0.2392,0.0029
0,1651608982,455255398,14.63,2.77,-0.232,-10381.0,11.8,0.2394,0.0029
0,1651608982,514653995,19.87,3.36,-0.245,-11272.0,11.8,0.2399,0.0029
0,1651608982,549471248,20.15,3.66,-0.277,-11754.0,11.7,0.2404,0.0029
0,1651608982,614631647,2.12,0.24,-0.151,-12345.0,11.8,0.2408,0.0029
0,1651608982,650477394,3.86,0.46,-0.149,-12290.0,11.9,0.2408,0.0029
0,1651608982,709707348,2.16,0.25,-0.153,-12263.0,11.9,0.2409,0.0029
0,1651608982,770273480,1.91,0.25,-0.169,-13125.0,11.9,0.241,0.0029
0,1651608982,810005709,2.02,0.19,-0.133,-12664.0,11.9,0.241,0.0029
0,1651608982,877411450,4.15,0.52,-0.155,-12428.0,11.9,0.2411,0.0029
0,1651608982,914991971,2.9,0.33,-0.149,-12285.0,11.9,0.2411,0.0029
0,1651608982,969805548,3.02,0.34,-0.142,-12102.0,11.9,0.2412,0.0029
0,1651608983,10104312,1.89,0.19,-0.146,-11949.0,11.9,0.2412,0.0029
0,1651608983,69798209,4.02,0.49,-0.147,-11754.0,11.8,0.2413,0.0029
0,1651608983,110408433,4.25,0.51,-0.143,-11657.0,11.9,0.2413,0.0029
0,1651608983,170494751,4.05,0.48,-0.142,-11527.0,11.8,0.2414,0.0029
